Call  | Code | PC      | Cyc   | SP      | regA | regB | regC | regD | regE | regH | regL |flgZ|flgS|flgP|flgC|flgAC|
44199 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44200 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44201 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44202 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44203 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44204 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44205 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44206 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44207 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44208 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44209 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44210 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44211 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44212 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44213 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44214 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44215 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44216 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44217 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44218 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44219 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44220 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44221 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44222 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44223 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44224 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44225 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44226 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44227 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44228 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44229 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44230 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44231 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44232 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44233 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44234 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44235 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44236 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44237 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44238 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44239 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44240 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44241 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44242 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44243 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44244 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44245 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44246 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44247 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44248 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44249 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44250 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44251 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44252 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44253 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44254 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44255 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44256 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44257 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44258 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44259 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44260 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44261 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44262 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44263 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44264 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44265 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44266 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44267 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44268 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44269 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44270 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44271 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44272 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44273 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44274 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44275 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44276 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44277 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44278 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44279 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44280 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44281 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44282 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44283 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44284 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44285 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44286 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44287 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44288 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44289 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44290 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44291 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44292 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44293 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44294 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44295 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44296 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44297 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44298 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44299 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44300 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44301 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44302 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44303 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44304 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44305 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44306 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44307 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44308 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44309 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44310 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44311 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44312 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44313 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44314 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44315 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44316 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44317 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44318 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44319 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44320 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44321 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44322 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44323 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44324 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44325 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44326 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44327 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44328 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44329 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44330 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44331 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44332 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44333 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44334 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44335 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44336 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44337 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44338 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44339 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44340 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44341 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44342 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44343 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44344 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
44345 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x41 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  1 |  0 |   0 | 
